# entity	source_path	class	shape	context	feature	evidence
#
# THE ENTITY DENOMINATOR. Until this file existed, "how many entities still need notes?" had no
# answer, so "finished" was a claim rather than a measurement, and it was wrong every time it was
# made. Every candidate class file in the domain layer is here exactly once.
#
# class  — the skill's four documented types (aggregate-root, legacy-poco-root, child, lookup) plus
#          the classes that legitimately are NOT knowledge-graph entities (projection, join-table,
#          enum-only, identity-framework, keyless-view, dto, infrastructure).
# shape  — pair (business + technical note) | single (one note) | covered-by:<canonical note>
#          | none (excluded classes only).
# evidence — REQUIRED on every excluded row. An exclusion without a stated reason is how a blind
#          spot enters a graph that reports itself complete; _depth-ledger.tsv enforces the same rule
#          on depth claims, for the same reason.
#
# verify-notes.js checks this file in four directions: a candidate file with no row FAILS, a row
# whose file left git FAILS, a row whose note is missing FAILS, and a note claiming an entity with no
# row FAILS. Expectation therefore comes from code and observation from disk - never both from the
# same place, which is the error that produced two false "all clear" results in this project.
RestaurantJournalSubuscriptions	Shared/TalabatkLogic/TalabatkModels/RestaurantJournalSubuscriptions.cs	child	covered-by:Discovery-Utilities	Customer Ordering	Restaurant & Menu Discovery	child owned by JournalSubuscriptions; documented inside the Discovery-Utilities note
RestaurantPayment	Shared/TalabatkLogic/TalabatkModels/RestaurantPayment.cs	projection	none	-	-	stored-procedure / report result shape named in _inbox/pathA-A-models-batch04-final.md — no invariants
RestaurantPaymentBalance	Shared/TalabatkLogic/TalabatkModels/RestaurantPaymentBalance.cs	projection	none	-	-	stored-procedure / report result shape named in _inbox/pathA-A-models-batch04-final.md — no invariants
RestaurantPromoCode	Shared/TalabatkLogic/TalabatkModels/RestaurantPromoCode.cs	child	covered-by:Discovery-Utilities	Customer Ordering	Restaurant & Menu Discovery	child owned by PromoCodes; documented inside the Discovery-Utilities note
RestaurantReview	Shared/TalabatkLogic/TalabatkModels/RestaurantReview.cs	child	single	Customer Ordering	Restaurant & Menu Discovery	existing canonical note RestaurantReview.md
RestaurantZone	Shared/TalabatkLogic/TalabatkModels/RestaurantZone .cs	legacy-poco-root	covered-by:Discovery-Utilities	Customer Ordering	Restaurant & Menu Discovery	legacy-poco-root; documented inside the Discovery-Utilities note
RestaurantZoneArea	Shared/TalabatkLogic/TalabatkModels/RestaurantZoneArea.cs	child	covered-by:Discovery-Utilities	Customer Ordering	Restaurant & Menu Discovery	child owned by Area/Order/RestaurantZone ; documented inside the Discovery-Utilities note
Restaurant_FoodTypes	Shared/TalabatkLogic/TalabatkModels/Restaurant_FoodTypes.cs	child	covered-by:Discovery-Utilities	Customer Ordering	Restaurant & Menu Discovery	child owned by FoodType/Restaurant; documented inside the Discovery-Utilities note
ResturantBusyHistory	Shared/TalabatkLogic/TalabatkModels/ResturantBusyHistory.cs	child	covered-by:Discovery-Utilities	Customer Ordering	Restaurant & Menu Discovery	child owned by Restaurant; documented inside the Discovery-Utilities note
ResturantList	Shared/TalabatkLogic/TalabatkModels/ResturantList.cs	projection	none	-	-	stored-procedure / report result shape named in _inbox/pathA-A-models-batch04-final.md — no invariants
RoboCall	Shared/TalabatkLogic/TalabatkModels/RoboCall.cs	legacy-poco-root	covered-by:Delivery-Requests-and-Suppliers	Delivery	Delivery Man Operations	legacy-poco-root; documented inside the Delivery-Requests-and-Suppliers note
RoboCallOrder	Shared/TalabatkLogic/TalabatkModels/RoboCallOrder.cs	child	covered-by:Delivery-Requests-and-Suppliers	Delivery	Delivery Man Operations	child owned by RoboCall; documented inside the Delivery-Requests-and-Suppliers note
RolePermission	Shared/TalabatkLogic/TalabatkModels/RolePermission.cs	child	covered-by:Identity	Identity & Access	Restaurant & Admin User Identity	child owned by AspNetRole/Permission; documented inside the Identity note
RushTimeAreaPriority	Shared/TalabatkLogic/TalabatkModels/RushTimeAreaPriority.cs	child	covered-by:Area-and-Country	Admin	City & Geography Administration	child owned by CityRushTimeConfiguration; documented inside the Area-and-Country note
SalesDaily	Shared/TalabatkLogic/TalabatkModels/SalesDaily.cs	legacy-poco-root	covered-by:Configuration	Admin	Order & Customer Administration	legacy-poco-root; documented inside the Configuration note
ScheduledNotification	Shared/TalabatkLogic/TalabatkModels/ScheduledNotification.cs	legacy-poco-root	covered-by:Notification-Delivery	Customer Ordering	Marketing & Content	legacy-poco-root; documented inside the Notification-Delivery note
ScheduledNotificationCustomerGroupType	Shared/TalabatkLogic/TalabatkModels/ScheduledNotificationCustomerGroupType.cs	child	covered-by:Notification-Delivery	Customer Ordering	Marketing & Content	child owned by ScheduledNotification; documented inside the Notification-Delivery note
SearchHistory	Shared/TalabatkLogic/TalabatkModels/SearchHistory.cs	legacy-poco-root	covered-by:Discovery-Utilities	Customer Ordering	Restaurant & Menu Discovery	legacy-poco-root; documented inside the Discovery-Utilities note
ShiftLocation	Shared/TalabatkLogic/TalabatkModels/ShiftLocation.cs	child	covered-by:Driver-Operations	Delivery	Delivery Man Operations	child owned by DeliveryMenShifts; documented inside the Driver-Operations note
SliderHome	Shared/TalabatkLogic/TalabatkModels/SliderHome.cs	legacy-poco-root	covered-by:Discovery-Utilities	Customer Ordering	Restaurant & Menu Discovery	legacy-poco-root; documented inside the Discovery-Utilities note
SpecialMartCategorySetting	Shared/TalabatkLogic/TalabatkModels/SpecialMartCategorySetting.cs	legacy-poco-root	covered-by:Mart	Customer Ordering	Restaurant & Menu Discovery	legacy-poco-root; documented inside the Mart note
StoreTypeCities	Shared/TalabatkLogic/TalabatkModels/StoreTypeCities.cs	child	covered-by:Discovery-Utilities	Customer Ordering	Restaurant & Menu Discovery	child owned by City/StoreTypes; documented inside the Discovery-Utilities note
StoreTypes	Shared/TalabatkLogic/TalabatkModels/StoreTypes.cs	child	single	Customer Ordering	Restaurant & Menu Discovery	existing canonical note StoreTypes.technical.md
StoreTypesDescription	Shared/TalabatkLogic/TalabatkModels/StoreTypesDescription.cs	child	covered-by:Discovery-Utilities	Customer Ordering	Restaurant & Menu Discovery	child owned by StoreTypes; documented inside the Discovery-Utilities note
Tag	Shared/TalabatkLogic/TalabatkModels/Tag.cs	lookup	covered-by:Discovery-Utilities	Customer Ordering	Restaurant & Menu Discovery	lookup; documented inside the Discovery-Utilities note
TaskType	Shared/TalabatkLogic/TalabatkModels/TaskType.cs	legacy-poco-root	covered-by:Configuration	Admin	Admin Back-Office	legacy-poco-root; documented inside the Configuration note
Tasks	Shared/TalabatkLogic/TalabatkModels/Tasks.cs	child	covered-by:Configuration	Admin	Admin Back-Office	child owned by AspNetUser; documented inside the Configuration note
TermsAndConditions	Shared/TalabatkLogic/TalabatkModels/TermsAndConditions.cs	legacy-poco-root	covered-by:Notification-Delivery	Customer Ordering	Marketing & Content	legacy-poco-root; documented inside the Notification-Delivery note
UnRegesteredCustomers	Shared/TalabatkLogic/TalabatkModels/UnRegesteredCustomers.cs	legacy-poco-root	covered-by:Customer	Identity & Access	Customer Identity	legacy-poco-root; documented inside the Customer note
UnRevisedItem	Shared/TalabatkLogic/TalabatkModels/UnRevisedItem.cs	legacy-poco-root	covered-by:Order-Lifecycle	Customer Ordering	Order & Fulfilment	legacy-poco-root; documented inside the Order-Lifecycle note
UnbanReason	Shared/TalabatkLogic/TalabatkModels/UnbanReasons.cs	legacy-poco-root	covered-by:Delivery-Requests-and-Suppliers	Delivery	Delivery Man Operations	legacy-poco-root; documented inside the Delivery-Requests-and-Suppliers note
UpSellingCartItems	Shared/TalabatkLogic/TalabatkModels/UpSellingCartItems.cs	keyless-view	none	-	-	registered `.HasNoKey().ToView(null)` in Shared/TalabatkData/Talabatk_Context/TalabatkContext.cs:97-121 — a query shape, not a table
UserShift	Shared/TalabatkLogic/TalabatkModels/UserShift.cs	legacy-poco-root	covered-by:Identity	Identity & Access	Restaurant & Admin User Identity	legacy-poco-root; documented inside the Identity note
UserShiftDetails	Shared/TalabatkLogic/TalabatkModels/UserShiftDetails.cs	child	covered-by:Identity	Identity & Access	Restaurant & Admin User Identity	child owned by UserShift; documented inside the Identity note
Vouchers	Shared/TalabatkLogic/TalabatkModels/Vouchers.cs	legacy-poco-root	pair	Customer Ordering	Discounts & Coupons	existing canonical pair Vouchers.business.md + Vouchers.technical.md
WalletTransaction	Shared/TalabatkLogic/TalabatkModels/WalletTransaction.cs	child	single	Customer Ordering	Payments	existing canonical note WalletTransaction.md
WalletTransactionRechargeReason	Shared/TalabatkLogic/TalabatkModels/WalletTransactionRechargeReason.cs	legacy-poco-root	covered-by:Money-Path	Customer Ordering	Payments	legacy-poco-root; documented inside the Money-Path note
Webhook	Shared/TalabatkLogic/TalabatkModels/Webhook.cs	legacy-poco-root	covered-by:Configuration	Admin	Admin Back-Office	legacy-poco-root; documented inside the Configuration note
WebhookEvent	Shared/TalabatkLogic/TalabatkModels/WebhookEvent.cs	lookup	covered-by:Configuration	Admin	Admin Back-Office	lookup; documented inside the Configuration note
WebhookSubscription	Shared/TalabatkLogic/TalabatkModels/WebhookSubscription.cs	child	covered-by:Configuration	Admin	Admin Back-Office	child owned by Webhook/WebhookEvent; documented inside the Configuration note
WorkUsDelivery	Shared/TalabatkLogic/TalabatkModels/WorkUsDelivery.cs	child	covered-by:Driver-Operations	Delivery	Delivery Man Operations	child owned by WorkUsDeliveryStatus; documented inside the Driver-Operations note
WorkUsDeliveryHistory	Shared/TalabatkLogic/TalabatkModels/WorkUsDeliveryHistory.cs	child	covered-by:Driver-Operations	Delivery	Delivery Man Operations	child owned by WorkUsDelivery/WorkUsDeliveryStatus; documented inside the Driver-Operations note
WorkUsDeliveryStatus	Shared/TalabatkLogic/TalabatkModels/WorkUsDeliveryStatus.cs	legacy-poco-root	covered-by:Driver-Operations	Delivery	Delivery Man Operations	legacy-poco-root; documented inside the Driver-Operations note
WorkUsRestaurant	Shared/TalabatkLogic/TalabatkModels/WorkUsRestaurant.cs	legacy-poco-root	covered-by:Driver-Operations	Delivery	Delivery Man Operations	legacy-poco-root; documented inside the Driver-Operations note
WorkUsRestaurantComment	Shared/TalabatkLogic/TalabatkModels/WorkUsRestaurantComment.cs	child	covered-by:Driver-Operations	Delivery	Delivery Man Operations	child owned by WorkUsRestaurant; documented inside the Driver-Operations note
WorkingDay	Shared/TalabatkLogic/TalabatkModels/WorkingDay.cs	child	covered-by:Area-and-Country	Admin	City & Geography Administration	child owned by Restaurant; documented inside the Area-and-Country note
TieredDiscountTierPoco	Shared/TalabatkLogic/TieredDiscountAggregate/POCOs/TieredDiscountTierPoco.cs	dto	none	-	-	input/output DTO under a POCOs folder — carries no invariants of its own
TieredDiscount	Shared/TalabatkLogic/TieredDiscountAggregate/TieredDiscount.cs	aggregate-root	pair	Customer Ordering	Tiered Discount	existing canonical pair TieredDiscount.business.md + TieredDiscount.technical.md
TieredDiscountCustomer	Shared/TalabatkLogic/TieredDiscountAggregate/TieredDiscountCustomer.cs	child	covered-by:TieredDiscountTier	Customer Ordering	Tiered Discount	child owned by TieredDiscount; documented inside the TieredDiscountTier note
TieredDiscountRestaurant	Shared/TalabatkLogic/TieredDiscountAggregate/TieredDiscountRestaurant.cs	child	covered-by:TieredDiscountTier	Customer Ordering	Tiered Discount	child owned by TieredDiscount; documented inside the TieredDiscountTier note
TieredDiscountSegment	Shared/TalabatkLogic/TieredDiscountAggregate/TieredDiscountSegment.cs	child	covered-by:TieredDiscountTier	Customer Ordering	Tiered Discount	child owned by TieredDiscount; documented inside the TieredDiscountTier note
TieredDiscountTier	Shared/TalabatkLogic/TieredDiscountAggregate/TieredDiscountTier.cs	child	single	Customer Ordering	Tiered Discount	existing canonical note TieredDiscountTier.md
TieredDiscountTypeEnum	Shared/TalabatkLogic/TieredDiscountAggregate/TieredDiscountTypeEnum.cs	enum-only	none	-	-	file declares 1 enum(s) and no class; enum values are documented with the entity that uses them
MerchantKpiScoreConfiguration	Shared/TalabatkLogic/OrderComplaintAggregate/MerchantKpiScoreConfiguration.cs	child	covered-by:Merchant-Menu-and-Orders	Restaurant Portal	Merchant Account & Access	child; documented inside the Merchant-Menu-and-Orders note
OrderComplaint	Shared/TalabatkLogic/OrderComplaintAggregate/OrderComplaint.cs	aggregate-root	single	Customer Ordering	Order & Fulfilment	existing canonical note OrderComplaint.md
OrderComplaintReason	Shared/TalabatkLogic/OrderComplaintAggregate/OrderComplaintReason.cs	child	covered-by:Order-Lifecycle	Customer Ordering	Order & Fulfilment	child; documented inside the Order-Lifecycle note
OrderComplaintReasonType	Shared/TalabatkLogic/OrderComplaintAggregate/OrderComplaintReasonType.cs	child	covered-by:Order-Lifecycle	Customer Ordering	Order & Fulfilment	child; documented inside the Order-Lifecycle note
DeliveryAnnouncement	Shared/TalabatkLogic/DeliveryAnnouncementAggregate/DeliveryAnnouncement.cs	aggregate-root	pair	Delivery	Delivery Man Operations	DDD aggregate root — private ctor + Create factory + Result guards; the skill requires a business+technical pair
DeliveryManNotification	Shared/TalabatkLogic/DeliveryManNotificationAggregate/DeliveryManNotification.cs	aggregate-root	pair	Delivery	Delivery Man Operations	DDD aggregate root — private ctor + Create factory + Result guards; the skill requires a business+technical pair
DeliveryManNotificationDetail	Shared/TalabatkLogic/DeliveryManNotificationAggregate/DeliveryManNotificationDetail.cs	child	covered-by:Driver-Operations	Delivery	Delivery Man Operations	child owned by DeliveryManNotification; documented inside the Driver-Operations note
DeliveryManNotificationStatusEnum	Shared/TalabatkLogic/DeliveryManNotificationAggregate/DeliveryManNotificationStatusEnum.cs	enum-only	none	-	-	file declares 1 enum(s) and no class; enum values are documented with the entity that uses them
IBitrixService	Shared/TalabatkLogic/Abstractions/IBitrixService.cs	infrastructure	none	-	-	abstraction/interface, no persisted state
ICentrifugoTokenGenerator	Shared/TalabatkLogic/Abstractions/ICentrifugoTokenGenerator.cs	infrastructure	none	-	-	abstraction/interface, no persisted state
IEalsticSearchServices	Shared/TalabatkLogic/Abstractions/IEalsticSearchServices.cs	infrastructure	none	-	-	abstraction/interface, no persisted state
IEmbeddingService	Shared/TalabatkLogic/Abstractions/IEmbeddingService.cs	infrastructure	none	-	-	abstraction/interface, no persisted state
IFeatureFlagCache	Shared/TalabatkLogic/Abstractions/IFeatureFlagCache.cs	infrastructure	none	-	-	abstraction/interface, no persisted state
IFeatureManager	Shared/TalabatkLogic/Abstractions/IFeatureManager.cs	infrastructure	none	-	-	abstraction/interface, no persisted state
IGoogleMapService	Shared/TalabatkLogic/Abstractions/IGoogleMapService.cs	infrastructure	none	-	-	abstraction/interface, no persisted state
IMerchantSearchScoringService	Shared/TalabatkLogic/Abstractions/IMerchantSearchScoringService.cs	infrastructure	none	-	-	abstraction/interface, no persisted state
RestaurantSearchSignalHit	Shared/TalabatkLogic/Abstractions/UnifiedSearchScoringModels.cs	infrastructure	none	-	-	abstraction/interface, no persisted state
AccountingEntry	Shared/TalabatkLogic/AccountingEntry.cs	legacy-poco-root	covered-by:Money-Path	Customer Ordering	Payments	keyed entity mapped to TA_AccountingEntry (Shared/TalabatkData/Mapping/AccountingEntryMap.cs:16-17); the AccFlex GL journal link, documented in Fawry.technical.md Rule 7. Was invisible to the entity denominator until it was widened - it sits at the Shared/TalabatkLogic/ root, outside TalabatkModels/
AuditableEntity	Shared/TalabatkLogic/AuditableEntity/AuditableEntity.cs	infrastructure	none	-	-	abstract base supplying created/modified stamps and the PropertyChange trail
PropertyChange	Shared/TalabatkLogic/AuditableEntity/PropertyChange.cs	dto	none	-	-	one recorded field change in the audit trail
BitrixLeadCreateResponse	Shared/TalabatkLogic/Bitirix/BitrixLeadCreateResponse.cs	dto	none	-	-	Bitrix CRM response shape (folder misspelt "Bitirix")
BitrixLeadResponse	Shared/TalabatkLogic/Bitirix/BitrixLeadResponse.cs	dto	none	-	-	Bitrix CRM response shape (folder misspelt "Bitirix")
BitrixLeadStatusDto	Shared/TalabatkLogic/Bitirix/BitrixLeadStatusDto.cs	dto	none	-	-	Bitrix CRM response shape (folder misspelt "Bitirix")
CustomerAdminChatMessageTypes	Shared/TalabatkLogic/Constants/CustomerAdminChatMessageTypes.cs	infrastructure	none	-	-	string constants for admin-chat message kinds; the values are matched on in the chat handlers
Features	Shared/TalabatkLogic/Constants/Features.cs	infrastructure	none	-	-	the authoritative Esquio feature-flag name list; flags themselves documented in _integrations.md
OrderActionComments	Shared/TalabatkLogic/Constants/OrderActionComments.cs	infrastructure	none	-	-	canned comment strings written to order history
PermissionNames	Shared/TalabatkLogic/Constants/PermissionNames.cs	infrastructure	none	-	-	the authoritative permission-name list checked by UserPermissions gates
WalletTransactionDescriptions	Shared/TalabatkLogic/Constants/WalletTransactionDescriptions.cs	infrastructure	none	-	-	canned description strings written to wallet ledger rows
DistributedOrderDeliveryStrategy	Shared/TalabatkLogic/CreateOrderDeliveryRequestStrategies/DistributedOrderDeliveryStrategy.cs	domain-behaviour	none	-	-	order-to-delivery-request strategy; dispatch rules documented in [[Delivery/Delivery Man Operations/Delivery-Assignment-Strategies]]
IOrderDeliveryStrategy	Shared/TalabatkLogic/CreateOrderDeliveryRequestStrategies/IOrderDeliveryStrategy.cs	domain-behaviour	none	-	-	order-to-delivery-request strategy; dispatch rules documented in [[Delivery/Delivery Man Operations/Delivery-Assignment-Strategies]]
NotSupporterNorPrimmaryOrderDeliveryStrategy	Shared/TalabatkLogic/CreateOrderDeliveryRequestStrategies/NotSupporterNorPrimmaryOrderDeliveryStrategy.cs	domain-behaviour	none	-	-	order-to-delivery-request strategy; dispatch rules documented in [[Delivery/Delivery Man Operations/Delivery-Assignment-Strategies]]
ParentOrderDeliveryStrategy	Shared/TalabatkLogic/CreateOrderDeliveryRequestStrategies/ParentOrderDeliveryStrategy.cs	domain-behaviour	none	-	-	order-to-delivery-request strategy; dispatch rules documented in [[Delivery/Delivery Man Operations/Delivery-Assignment-Strategies]]
PrimmaryOrderDeliveryStrategy	Shared/TalabatkLogic/CreateOrderDeliveryRequestStrategies/PrimmaryOrderDeliveryStrategy.cs	domain-behaviour	none	-	-	order-to-delivery-request strategy; dispatch rules documented in [[Delivery/Delivery Man Operations/Delivery-Assignment-Strategies]]
SupporterOrderDeliveryStrategy	Shared/TalabatkLogic/CreateOrderDeliveryRequestStrategies/SupporterOrderDeliveryStrategy.cs	domain-behaviour	none	-	-	order-to-delivery-request strategy; dispatch rules documented in [[Delivery/Delivery Man Operations/Delivery-Assignment-Strategies]]
DeliveryAssignementStrategyFactory	Shared/TalabatkLogic/DeliveryRequestAssignementStratgies/DeliveryAssignementStrategyFactory.cs	domain-behaviour	none	-	-	driver-assignment strategy (folder misspelt "Assignement"/"Stratgies"); rules documented in [[Delivery/Delivery Man Operations/Delivery-Assignment-Strategies]]
IDeliveryAssignmentStrategy	Shared/TalabatkLogic/DeliveryRequestAssignementStratgies/IDeliveryAssignmentStrategy .cs	domain-behaviour	none	-	-	driver-assignment strategy (folder misspelt "Assignement"/"Stratgies"); rules documented in [[Delivery/Delivery Man Operations/Delivery-Assignment-Strategies]]
NotSupportNotPrimmaryDeliveryAssignementStrategy	Shared/TalabatkLogic/DeliveryRequestAssignementStratgies/NotSupportNotPrimmaryDeliveryAssignementStrategy.cs	domain-behaviour	none	-	-	driver-assignment strategy (folder misspelt "Assignement"/"Stratgies"); rules documented in [[Delivery/Delivery Man Operations/Delivery-Assignment-Strategies]]
ParentDeliveryManAssignementStrategy	Shared/TalabatkLogic/DeliveryRequestAssignementStratgies/ParentDeliveryManAssignementStrategy.cs	domain-behaviour	none	-	-	driver-assignment strategy (folder misspelt "Assignement"/"Stratgies"); rules documented in [[Delivery/Delivery Man Operations/Delivery-Assignment-Strategies]]
PrimmaryDeliveryAssignementStrategy	Shared/TalabatkLogic/DeliveryRequestAssignementStratgies/PrimmaryDeliveryAssignementStrategy.cs	domain-behaviour	none	-	-	driver-assignment strategy (folder misspelt "Assignement"/"Stratgies"); rules documented in [[Delivery/Delivery Man Operations/Delivery-Assignment-Strategies]]
RestaurantWithDeliveryZone	Shared/TalabatkLogic/DeliveryRequestAssignementStratgies/RestaurantWithDeliveryZone.cs	domain-behaviour	none	-	-	driver-assignment strategy (folder misspelt "Assignement"/"Stratgies"); rules documented in [[Delivery/Delivery Man Operations/Delivery-Assignment-Strategies]]
SupporterDeliveryManAssignementStrategy	Shared/TalabatkLogic/DeliveryRequestAssignementStratgies/SupporterDeliveryManAssignementStrategy.cs	domain-behaviour	none	-	-	driver-assignment strategy (folder misspelt "Assignement"/"Stratgies"); rules documented in [[Delivery/Delivery Man Operations/Delivery-Assignment-Strategies]]
Entity	Shared/TalabatkLogic/DomainEventHelpers/Entity.cs	infrastructure	none	-	-	base entity type holding the pending-domain-event list
Event	Shared/TalabatkLogic/DomainEventHelpers/Event.cs	infrastructure	none	-	-	base domain-event type
IEntity	Shared/TalabatkLogic/DomainEventHelpers/IEntity.cs	infrastructure	none	-	-	marker interface for Entity
PostEvent	Shared/TalabatkLogic/DomainEventHelpers/PostEvent.cs	infrastructure	none	-	-	base for events dispatched after SaveChanges
PreEvent	Shared/TalabatkLogic/DomainEventHelpers/PreEvent.cs	infrastructure	none	-	-	base for events dispatched before SaveChanges
AdReservationDeletedEvent	Shared/TalabatkLogic/DomainEvents/AdsEvents/AdReservationDeletedEvent.cs	domain-event	none	-	-	domain event record raised by an aggregate
AdReservationMadeEvent	Shared/TalabatkLogic/DomainEvents/AdsEvents/AdReservationMadeEvent.cs	domain-event	none	-	-	domain event record raised by an aggregate
CompensationApprovedEvent	Shared/TalabatkLogic/DomainEvents/CompensationEvents/CompensationApprovedEvent.cs	domain-event	none	-	-	domain event record raised by an aggregate
CostHolderCreatedEvent	Shared/TalabatkLogic/DomainEvents/CostHolderEvents/CostHolderCreatedEvent.cs	domain-event	none	-	-	domain event record raised by an aggregate
AddToShiftEvent	Shared/TalabatkLogic/DomainEvents/DeliveryManEvents/AddToShiftEvent.cs	domain-event	none	-	-	domain event record raised by an aggregate
BreakEndedEvent	Shared/TalabatkLogic/DomainEvents/DeliveryManEvents/BreakEndedEvent.cs	domain-event	none	-	-	domain event record raised by an aggregate
BreakStartedEvent	Shared/TalabatkLogic/DomainEvents/DeliveryManEvents/BreakStartedEvent.cs	domain-event	none	-	-	domain event record raised by an aggregate
ChangeActivationEvent	Shared/TalabatkLogic/DomainEvents/DeliveryManEvents/ChangeActivationEvent.cs	domain-event	none	-	-	domain event record raised by an aggregate
DeliveryManFinancialSettingsChangedEvent	Shared/TalabatkLogic/DomainEvents/DeliveryManEvents/DeliveryManFinancialSettingsChangedEvent.cs	domain-event	none	-	-	domain event record raised by an aggregate
RemoveFromShiftEvent	Shared/TalabatkLogic/DomainEvents/DeliveryManEvents/RemoveFromShiftEvent.cs	domain-event	none	-	-	domain event record raised by an aggregate
DeliveryZoneModeChangedEvent	Shared/TalabatkLogic/DomainEvents/DeliveryZoneEvents/DeliveryZoneModeChangedEvent.cs	domain-event	none	-	-	domain event record raised by an aggregate
AddDeliveryManStatementEvent	Shared/TalabatkLogic/DomainEvents/FawryEvents/AddDeliveryManStatementEvent.cs	domain-event	none	-	-	domain event record raised by an aggregate
NotifyDeliveryManFawryStatusEvent	Shared/TalabatkLogic/DomainEvents/FawryEvents/NotifyDeliveryManFawryStatusEvent.cs	domain-event	none	-	-	domain event record raised by an aggregate
ItemBecameInStockEvent	Shared/TalabatkLogic/DomainEvents/ItemBecameInStockEvent/ItemBecameInStockEvent.cs	domain-event	none	-	-	domain event record raised by an aggregate
MenuItemValidityChangedEvent	Shared/TalabatkLogic/DomainEvents/MenuItemEvents/MenuItemValidityChangedEvent.cs	domain-event	none	-	-	domain event record raised by an aggregate
UpdateMenuItemDocumentsInElasticSerachEvent	Shared/TalabatkLogic/DomainEvents/MenuItemEvents/UpdateMenuItemDocumentsInElasticSerachEvent.cs	domain-event	none	-	-	domain event record raised by an aggregate
AllRestaurantAreReadyToPickNotificationEvent	Shared/TalabatkLogic/DomainEvents/OrderEvents/AllRestaurantAreReadyToPickNotificationEvent.cs	domain-event	none	-	-	domain event record raised by an aggregate
AutoBusyForRestaurantEvent	Shared/TalabatkLogic/DomainEvents/OrderEvents/AutoBusyForRestaurantEvent.cs	domain-event	none	-	-	domain event record raised by an aggregate
CalculateDeliveryShiftBounsEvent	Shared/TalabatkLogic/DomainEvents/OrderEvents/CalculateDeliveryShiftBounsEvent.cs	domain-event	none	-	-	domain event record raised by an aggregate
CalculateGoogleMapDeliveryTimeEvent	Shared/TalabatkLogic/DomainEvents/OrderEvents/CalculateGoogleMapDeliveryTimeEvent.cs	domain-event	none	-	-	domain event record raised by an aggregate
ChangeCartItemOptionPriceEvent	Shared/TalabatkLogic/DomainEvents/OrderEvents/ChangeCartItemOptionPriceEvent.cs	domain-event	none	-	-	domain event record raised by an aggregate
ChangeCartItemPriceEvent	Shared/TalabatkLogic/DomainEvents/OrderEvents/ChangeCartItemPriceEvent.cs	domain-event	none	-	-	domain event record raised by an aggregate
CreateLogisticsRushOrderEvent	Shared/TalabatkLogic/DomainEvents/OrderEvents/CreateLogisticsRushOrderEvent.cs	domain-event	none	-	-	domain event record raised by an aggregate
CreateLogisticsSalesReturnEvent	Shared/TalabatkLogic/DomainEvents/OrderEvents/CreateLogisticsSalesReturnEvent.cs	domain-event	none	-	-	domain event record raised by an aggregate
ExternalDeliveryMerchantLogisticsNotificationEvent	Shared/TalabatkLogic/DomainEvents/OrderEvents/ExternalDeliveryMerchantLogisticsNotificationEvent.cs	domain-event	none	-	-	domain event record raised by an aggregate
FirstCustomerOrderEvent	Shared/TalabatkLogic/DomainEvents/OrderEvents/FirstCustomerOrderEvent.cs	domain-event	none	-	-	domain event record raised by an aggregate
FirstCustomerOrderReferralEvent	Shared/TalabatkLogic/DomainEvents/OrderEvents/FirstCustomerOrderReferralEvent.cs	domain-event	none	-	-	domain event record raised by an aggregate
IOrderCodeEvent	Shared/TalabatkLogic/DomainEvents/OrderEvents/IOrderCodeEvent.cs	domain-event	none	-	-	domain event record raised by an aggregate
LoyaltyPointsEvent	Shared/TalabatkLogic/DomainEvents/OrderEvents/LoyaltyPointsEvent.cs	domain-event	none	-	-	domain event record raised by an aggregate
MangeRushTimeEvnet	Shared/TalabatkLogic/DomainEvents/OrderEvents/MangeRushTimeEvnet.cs	domain-event	none	-	-	domain event record raised by an aggregate
MerchantCollectMoneyEvent	Shared/TalabatkLogic/DomainEvents/OrderEvents/MerchantCollectMoneyEvent.cs	domain-event	none	-	-	domain event record raised by an aggregate
NorifiyRestaurantForNewOrderEvent	Shared/TalabatkLogic/DomainEvents/OrderEvents/NorifiyRestaurantForNewOrderEvent.cs	domain-event	none	-	-	domain event record raised by an aggregate
NotifiyCustomerForCapturedPaymentEvent	Shared/TalabatkLogic/DomainEvents/OrderEvents/NotifiyCustomerForCapturedPaymentEvent.cs	domain-event	none	-	-	domain event record raised by an aggregate
NotifyAdminForNewDeliveryRequestEvent	Shared/TalabatkLogic/DomainEvents/OrderEvents/NotifyAdminForNewDeliveryRequestEvent.cs	domain-event	none	-	-	domain event record raised by an aggregate
NotifyCustomerForExecutedBankRefundEvent	Shared/TalabatkLogic/DomainEvents/OrderEvents/NotifyCustomerForExecutedBankRefundEvent.cs	domain-event	none	-	-	domain event record raised by an aggregate
NotifyCustomerForFallbackWalletRefundEvent	Shared/TalabatkLogic/DomainEvents/OrderEvents/NotifyCustomerForFallbackWalletRefundEvent.cs	domain-event	none	-	-	domain event record raised by an aggregate
NotifyCustomerForPriceChangingWhenAddingToCartEvent	Shared/TalabatkLogic/DomainEvents/OrderEvents/NotifyCustomerForPriceChangingWhenAddingToCartEvent.cs	domain-event	none	-	-	domain event record raised by an aggregate
NotifyPrimmaryDeliveryManForRequestAssignementsEvent	Shared/TalabatkLogic/DomainEvents/OrderEvents/NotifyPrimmaryDeliveryManForRequestAssignementsEvent.cs	domain-event	none	-	-	domain event record raised by an aggregate
